URL,Name,fiber_g,sodium_g,carbohydrates_g,fat_g,protein_g,sugar_g,saturate_g,size_g,Servings,calories_kCal,category,image_link,fat_100g,fiber_100g,sugar_100g,saturated_100g,protien_100g,sodium_100mg,carbohydrates_100g,kj_100g,Nutri_score,Fsa_new,salt_100g,salt_g,fat_count,satfat_count,sugar_count,salt_count,NumberRatings
http://allrecipes.com/recipe/black-bean-and-corn-quesadillas/detail.aspx,Black Bean and Corn Quesadillas,6.3,0.73,45.6,14.5,13.9,3.2,7,1427.74,8,363,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/80/58/805893.jpg,8.124728592,3.530054492,1.793043551,3.922282769,,409.0380602,25.55087061,851.5883284,B,9,1.038956673,1.8542,2,3,1,3,302
http://allrecipes.com/recipe/the-best-meatloaf/detail.aspx,The Best Meatloaf,0.9,0.81,9.5,17.9,20.9,2.5,7,1174.33,6,286,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/16/28/162873.jpg,9.145640493,0.459836673,1.277324091,3.576507455,,413.8530055,4.853831546,611.7998178,C,9,1.051186634,2.0574,2,3,1,3,176
http://allrecipes.com/recipe/pizza-pasta/detail.aspx,Pizza Pasta,4.1,1.12,31.5,28.4,31.2,12.5,11.7,1870,6,513,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/10/51/105153.jpg,9.112299465,1.315508021,4.010695187,3.754010695,,359.3582888,10.10695187,689.1428021,B,10,0.912770053,2.8448,3,3,1,3,112
http://allrecipes.com/recipe/beefaroni/detail.aspx,Beefaroni,3.3,0.78,47.8,19.9,25.3,5.8,10.6,1996.8,8,473,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/46/38/1463841.jpg,7.97275641,1.322115385,2.323717949,4.246794872,,312.5,19.15064103,793.4120192,C,9,0.79375,1.9812,2,3,1,3,66
http://allrecipes.com/recipe/chicago-style-pan-pizza/detail.aspx,Chicago-Style Pan Pizza,4.9,1.82,46.8,27.4,32.3,8.4,10.5,2266.83,6,578,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/86/18/861846.jpg,7.252418576,1.296965366,2.223369198,2.779211498,,481.729993,12.38734268,640.5342439,B,10,1.223594182,4.6228,3,3,1,3,85
http://allrecipes.com/recipe/chicken-cordon-bleu-i/detail.aspx,Chicken Cordon Bleu I,0.8,0.93,12.6,19.4,46.1,1.4,10,817.26,4,419,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/13/00/1130038.jpg,9.495142305,0.39155226,0.685216455,4.89440325,,455.1795022,6.166948095,858.6100874,C,9,1.156155936,2.3622,2,3,1,3,398
http://allrecipes.com/recipe/monte-cristo-sandwich/detail.aspx,Monte Cristo Sandwich,1.2,1.31,33.1,33.8,48.7,8.7,13.7,372.79,1,641,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/85/08/850847.jpg,9.066766812,0.321897047,2.333753588,3.674991282,,351.4042759,8.878993535,719.906328,C,10,0.892566861,3.3274,3,3,1,3,49
http://allrecipes.com/recipe/simple-bbq-ribs/detail.aspx,Simple BBQ Ribs,0.7,4.26,24.5,22.2,33.3,16.8,7.8,1430.43,4,441,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/08/83/88354.jpg,6.207923492,0.195745335,4.697888048,2.181162308,,1191.250184,6.851086736,516.314339,D,10,3.025775466,10.8204,3,3,1,3,267
http://allrecipes.com/recipe/blue-cheese-bacon-and-chive-stuffed-pork-chops/detail.aspx,Blue Cheese' Bacon and Chive Stuffed Pork Chops,0.3,1.13,2,26.3,36,0.4,14,507.15,2,394,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/78/19/781950.jpg,10.37168491,0.118308193,0.157744257,5.521048999,,445.6275264,0.788721286,650.5370009,C,10,1.131893917,2.8702,3,3,1,3,83
http://allrecipes.com/recipe/favorite-barbecue-chicken/detail.aspx,Favorite Barbecue Chicken,0.6,0.71,60.1,13.1,25.7,56,2.2,530.38,2,452,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/01/32/07/1320766.jpg,4.939854444,0.226252875,21.11693503,0.829593876,,267.7325691,22.66299634,713.6142388,C,9,0.680040726,1.8034,2,1,3,3,67
http://allrecipes.com/recipe/glazed-meatloaf-i/detail.aspx,Glazed Meatloaf I,0.6,0.5,25.2,41.7,27.9,17.7,16.7,1333.67,6,589,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/07/32/73241.jpg,18.76026303,0.269931842,7.962989345,7.513102942,,224.9432018,11.33713737,1109.431209,D,10,0.571355733,1.27,3,3,2,2,286
http://allrecipes.com/recipe/grilled-delmonico-steaks/detail.aspx,Grilled Delmonico Steaks,1.6,7.32,14.8,53.6,33.7,3.1,14.4,1609.26,4,676,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/63/61/636159.jpg,13.32289375,0.397698321,0.770540497,3.579284889,,1819.469818,3.678709469,703.497707,D,10,4.621453339,18.5928,3,3,1,3,124
http://allrecipes.com/recipe/make-ahead-lunch-wraps/detail.aspx,Make Ahead Lunch Wraps,13.6,1.31,80.8,16,22.9,2,6.7,6042.8,16,557,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/41/93/419309.jpg,4.23644668,3.600979678,0.529555835,1.774012047,,346.859072,21.39405574,617.4747071,A,9,0.881022043,3.3274,2,3,1,3,168
http://allrecipes.com/recipe/cottage-cheese-chicken-enchiladas/detail.aspx,Cottage Cheese Chicken Enchiladas,4.3,1.69,34.4,31.2,33.2,3.3,16.3,1928.15,6,548,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/24/49/244907.jpg,9.708788217,1.338070171,1.026891061,5.072219485,,525.8926951,10.70456137,713.9588932,D,10,1.335767445,4.2926,3,3,1,3,351
http://allrecipes.com/recipe/cheddar-bacon-hamburgers/detail.aspx,Cheddar Bacon Hamburgers,1.3,1.13,22.8,23.9,33.5,3.5,10.3,786.41,4,446,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/02/08/20863.jpg,12.15650869,0.66123269,1.780241859,5.23899747,,574.7638001,11.59700411,949.7909742,D,10,1.459900052,2.8702,3,3,1,3,148
http://allrecipes.com/recipe/glazed-meatloaf-ii/detail.aspx,Glazed Meatloaf II,0.4,0.4,18.9,16.8,22.4,13.2,6.4,1333.13,8,318,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/36/03/360393.jpg,10.08153743,0.240036606,7.921207984,3.840585689,,240.0366056,11.34172961,798.9632819,C,9,0.609692978,1.016,2,3,2,2,225
http://allrecipes.com/recipe/broiled-lobster-tails/detail.aspx,Broiled Lobster Tails,2.9,0.89,7.4,48,37,0.1,29.5,604.04,2,592,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/93/24/932464.jpg,15.89298722,0.960201311,0.03311039,9.767565062,,294.6824714,2.450168863,820.6693596,D,10,0.748493477,2.2606,3,3,1,3,66
http://allrecipes.com/recipe/ground-beef-curly-noodle/detail.aspx,Ground Beef Curly Noodle,2.7,0.84,30.2,17.1,23.3,5.7,7.4,1224,4,368,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/40/80/408024.jpg,5.588235294,0.882352941,1.862745098,2.418300654,,274.5098039,9.869281046,503.5105882,B,9,0.697254902,2.1336,2,3,1,3,81
http://allrecipes.com/recipe/honey-grilled-shrimp/detail.aspx,Honey Grilled Shrimp,0.2,1.02,33.4,20.2,29.9,28.4,10.2,786.77,3,434,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/83/15/831583.jpg,7.702378077,0.076261169,10.82908601,3.889319623,,388.9319623,12.73561524,692.8598701,C,11,0.987887184,2.5908,2,3,3,3,70
http://allrecipes.com/recipe/amazing-chicken/detail.aspx,Amazing Chicken,2,1.08,40.9,27.7,32.8,2.3,4.1,806.4,4,548,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/01/33/1013398.jpg,13.74007937,0.992063492,1.140873016,2.033730159,,535.7142857,20.28769841,1138.078571,C,9,1.360714286,2.7432,3,2,1,3,231
http://allrecipes.com/recipe/quick-quiche/detail.aspx,Quick Quiche,0.4,0.8,12.9,18.8,17,3.7,9.3,1040.3,6,291,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/60/44/604486.jpg,10.84302605,0.230702682,2.133999808,5.363837355,,461.4053638,7.440161492,702.6966067,D,9,1.171969624,2.032,2,3,1,3,300
http://allrecipes.com/recipe/cream-cheese-jalapeno-hamburgers/detail.aspx,Cream Cheese Jalapeno Hamburgers,1.8,0.47,24.4,35.2,27.2,0.8,18.1,1880,8,526,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/43/97/439769.jpg,14.9787234,0.765957447,0.340425532,7.70212766,,200,10.38297872,937.1305532,C,9,0.508,1.1938,3,3,1,2,143
http://allrecipes.com/recipe/mexican-shepherds-pie/detail.aspx,Mexican Shepherd's Pie,1.8,1.22,33.9,19.8,22.6,7.1,8.4,2158.59,8,407,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/05/41/54133.jpg,7.338123497,0.667102136,2.631347315,3.113143302,,452.1470034,12.5637569,631.5335844,C,9,1.148453389,3.0988,2,3,1,3,102
http://allrecipes.com/recipe/cheeseburger-meatloaf/detail.aspx,Cheeseburger Meatloaf,0.4,0.81,4,29.1,31.7,0.9,14.7,1472.9,8,410,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/09/50/1095061.jpg,15.80555367,0.21725847,0.488831557,7.984248761,,439.9484011,2.172584697,932.3582049,D,10,1.117468939,2.0574,3,3,1,3,203
http://allrecipes.com/recipe/grilled-marinated-shrimp/detail.aspx,Grilled Marinated Shrimp,1.4,0.8,3.7,37.5,25.3,0.4,5.3,1317.3,6,447,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/01/06/10656.jpg,17.08039171,0.637667957,0.182190845,2.414028695,,364.3816898,1.685265315,852.4252334,C,9,0.925529492,2.032,3,2,1,3,299
http://allrecipes.com/recipe/beer-brats/detail.aspx,Beer Brats,0.5,1.03,9.7,27.4,13.8,0.8,9.4,2525.38,10,382,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/63/31/633138.jpg,10.8498523,0.197990005,0.316784009,3.722212103,,407.8594113,3.841006106,633.3136399,C,10,1.035962905,2.6162,3,3,1,3,67
http://allrecipes.com/recipe/the-best-meatballs-youll-ever-have/detail.aspx,The Best Meatballs You'll Ever Have,1,0.48,9.7,22.6,22.7,2.3,8.9,673.09,4,336,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/42/64211.jpg,13.43059621,0.594274168,1.366830587,5.289040099,,285.2516008,5.764459433,836.0039816,C,9,0.724539066,1.2192,3,3,1,2,147
http://allrecipes.com/recipe/tacos-in-pasta-shells/detail.aspx,Tacos in Pasta Shells,2.3,1.05,47.6,44.2,35.7,4.3,23.5,1733.4,6,735,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/38/52/385261.jpg,15.29941156,0.796123226,1.488404292,8.134302527,,363.4475597,16.47628937,1065.17757,D,10,0.923156802,2.667,3,3,1,3,245
http://allrecipes.com/recipe/enchilada-casserole-iii/detail.aspx,Enchilada Casserole III,7.5,1.52,34.6,22,28.4,3.3,10.7,2112.24,8,449,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/22/88/228817.jpg,8.332386471,2.840586297,1.249857971,4.052569784,,575.6921562,13.10457145,711.9922736,C,10,1.462258077,3.8608,3,3,1,3,127
http://allrecipes.com/recipe/mushroom-sauce-baked-pork-chops/detail.aspx,Mushroom Sauce Baked Pork Chops,2.5,1.11,28.1,14.3,19,6.5,6.1,2241.75,6,316,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/92/87/1928747.jpg,3.827367012,0.669120107,1.739712278,1.632653061,,297.0893275,7.520910003,354.1060689,B,9,0.754606892,2.8194,2,3,1,3,121
http://allrecipes.com/recipe/carne-guisada-ii/detail.aspx,Carne Guisada II,1.3,0.48,6.6,29.1,22.8,2.8,10,1010.83,4,380,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/97/05/970581.jpg,11.51528942,0.514428737,1.108000356,3.957144129,,189.9429182,2.611715125,629.5752995,B,9,0.482455012,1.2192,3,3,1,2,42
http://allrecipes.com/recipe/tater-tot-bake/detail.aspx,Tater Tot Bake,2.1,0.9,25.2,41.5,24.3,3.1,17.4,1637,6,557,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/05/88/58834.jpg,15.21075137,0.769700672,1.136224801,6.377519853,,329.8717166,9.236408064,854.7517166,C,10,0.83787416,2.286,3,3,1,3,229
http://allrecipes.com/recipe/ham-and-cheese-bowties/detail.aspx,Ham and Cheese Bowties,1.4,0.86,36.5,29.7,24.2,5.4,17.4,1223.33,6,508,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/04/170437.jpg,14.56679718,0.686650372,2.648508579,8.534083199,,421.7995144,17.90195614,1043.166308,D,10,1.071370767,2.1844,3,3,1,3,110
http://allrecipes.com/recipe/barbecued-beef/detail.aspx,Barbecued Beef,0.1,0.56,13.5,16.2,18.7,11.6,6.3,2367.65,12,276,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/11/88/118876.jpg,8.21067303,0.050683167,5.879247355,3.193039512,,283.8257344,6.842227525,585.672781,C,9,0.720917365,1.4224,2,3,2,2,266
http://allrecipes.com/recipe/island-kielbasa-in-a-slow-cooker/detail.aspx,Island Kielbasa in a Slow Cooker,0.8,2.28,107.5,41.6,20.3,102,14,2254,6,866,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/77/95/779575.jpg,11.07364685,0.212954747,27.15173026,3.726708075,,606.9210293,28.61579414,965.1558474,D,12,1.541579414,5.7912,3,3,3,3,85
http://allrecipes.com/recipe/mexican-lasagna-ii/detail.aspx,Mexican Lasagna II,7.4,1.13,41.8,22.4,30.8,1.7,12.2,2166.5,8,521,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/69/32/693278.jpg,8.271405493,2.732517886,0.627740595,4.50496192,,417.2628664,15.43503346,805.4734549,B,10,1.059847681,2.8702,3,3,1,3,56
http://allrecipes.com/recipe/apricot-chicken-i/detail.aspx,Apricot Chicken I,1.4,1.13,55.7,13.8,28.5,44.4,2.3,1370.6,6,456,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/09/09/90980.jpg,6.041149861,0.612870276,19.43674303,1.00685831,,494.6738655,24.38348169,835.7715453,D,9,1.256471618,2.8702,2,1,3,3,96
http://allrecipes.com/recipe/oven-fried-parmesan-chicken/detail.aspx,Oven Fried Parmesan Chicken,0.9,0.82,13.4,40.4,45.1,1.2,17.1,2080.93,6,607,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/65/78/1657886.jpg,11.64863787,0.259499358,0.345999145,4.930487811,,236.4327488,3.863657115,732.7649464,C,10,0.600539182,2.0828,3,3,1,3,156
http://allrecipes.com/recipe/classic-cuban-midnight-medianoche-sandwich/detail.aspx,Classic Cuban Midnight (Medianoche) Sandwich,4.4,3.31,69.1,88.4,92.1,3.7,36.7,2171.9,4,1453,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/02/92/29209.jpg,16.28067591,0.810350384,0.681431005,6.759058889,,609.6044938,12.72618445,1120.386832,D,10,1.548395414,8.4074,3,3,1,3,47
http://allrecipes.com/recipe/vegetarian-korma/detail.aspx,Vegetarian Korma,8.4,1.43,41.3,31.1,8.6,9.3,15.3,1511.7,4,462,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/92/29/922904.jpg,8.229145995,2.222663227,2.460805715,4.048422306,,378.3819541,10.9280942,511.8215519,B,10,0.961090163,3.6322,3,3,1,3,187
http://allrecipes.com/recipe/chicken-chimichangas-with-green-sauce/detail.aspx,Chicken Chimichangas with Green Sauce,2.9,1.92,47.8,47,42.6,3.7,24.4,3022.05,8,787,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/02/45/24580.jpg,12.44188548,0.767690806,0.97946758,6.459191608,,508.2642577,12.65366225,872.2586589,D,10,1.290991215,4.8768,3,3,1,3,109
http://allrecipes.com/recipe/alice-chicken/detail.aspx,Alice Chicken,0.6,1.98,31.9,69.5,46.8,19.7,23.1,1780.4,4,930,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/59/66/596628.jpg,15.61446866,0.134801168,4.425971692,5.189844979,,444.8438553,7.16692878,874.7975736,C,10,1.129903392,5.0292,3,3,1,3,146
http://allrecipes.com/recipe/unbelievable-spinach-calzones/detail.aspx,Unbelievable Spinach Calzones,6.1,1.2,61.2,20.6,35.5,5.7,9.5,2146.4,8,584,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/16/26/162609.jpg,7.677972419,2.273574357,2.124487514,3.540812523,,447.2605293,22.81028699,911.3273202,B,9,1.136041744,3.048,2,3,1,3,82
http://allrecipes.com/recipe/jalapeno-popper-grilled-cheese-sandwich/detail.aspx,Jalapeno Popper Grilled Cheese Sandwich,2.5,1.12,40.9,34,16.5,4,20.6,370.58,2,528,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/64/67/646796.jpg,18.34961412,1.349236332,2.158778132,11.11770738,,604.4578768,22.0735064,1193.065141,D,10,1.535323007,2.8448,3,3,1,3,42
http://allrecipes.com/recipe/roast-leg-of-lamb-with-rosemary/detail.aspx,Roast Leg of Lamb with Rosemary,0.3,0.63,13.6,64.6,67.9,11.6,28.1,2406,6,922,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/26/22/262275.jpg,16.10972569,0.074812968,2.89276808,7.007481297,,157.1072319,3.391521197,962.6507731,C,9,0.399052369,1.6002,3,3,1,2,135
http://allrecipes.com/recipe/cranberry-sauce-chicken-ii/detail.aspx,Cranberry Sauce Chicken II,1.7,0.83,38.4,20.8,15,31.4,4.8,1275,7,397,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/21/16/211646.jpg,11.41960784,0.933333333,17.23921569,2.635294118,,455.6862745,21.08235294,912.5582118,D,10,1.157443137,2.1082,2,2,3,3,61
http://allrecipes.com/recipe/darias-slow-cooker-beef-stroganoff/detail.aspx,Daria's Slow Cooker Beef Stroganoff,1.3,0.67,11.5,26.8,27.2,2.3,13.5,1890.81,6,403,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/15/95/159534.jpg,8.504291811,0.412521618,0.729845939,4.283878338,,212.6072953,3.649229695,535.4151078,B,9,0.54002253,1.7018,3,3,1,2,201
http://allrecipes.com/recipe/kielbasa-alfredo/detail.aspx,Kielbasa Alfredo,1.6,1.51,39.6,45.7,19.9,4.6,16.7,1203.4,6,645,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/05/69/56952.jpg,22.78544125,0.797739737,2.293501745,8.326408509,,752.8668772,19.7440585,1346.42812,E,10,1.912281868,3.8354,3,3,1,3,41
http://allrecipes.com/recipe/easy-chicken-enchiladas/detail.aspx,Easy Chicken Enchiladas,5.1,1.17,32.8,34.1,32.6,2.2,20.1,1665.2,6,565,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/46/26/462662.jpg,12.28681239,1.837617103,0.792697574,7.242373288,,421.5709825,11.81840019,852.3451838,D,10,1.070790295,2.9718,3,3,1,3,204
http://allrecipes.com/recipe/fettuccine-alfredo-v/detail.aspx,Fettuccine Alfredo V,2.7,0.81,55.9,59.4,27.2,2.9,35.9,825.85,4,854,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/10/58/105812.jpg,28.77035781,1.307743537,1.404613429,17.38814555,,392.3230611,27.07513471,1731.804662,D,10,0.996500575,2.0574,3,3,1,3,114
http://allrecipes.com/recipe/bacon-wrapped-hamburgers/detail.aspx,Bacon Wrapped Hamburgers,1.3,0.84,24.4,19.8,24.1,1.5,8.1,1109.23,6,378,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/07/89/78927.jpg,10.71013225,0.703190502,0.811373656,4.38141774,,454.3692471,13.1983448,856.0589238,C,9,1.154097888,2.1336,2,3,1,3,215
http://allrecipes.com/recipe/barbeque-pork-two-ways/detail.aspx,Barbeque Pork Two Ways,0.4,0.97,24.7,13.6,15.8,21.7,4.9,1826.53,8,279,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/32/173228.jpg,5.956650041,0.175195589,9.504360728,2.146145971,,424.8493044,10.81832765,511.6224535,C,9,1.079117233,2.4638,2,2,2,3,99
http://allrecipes.com/recipe/fried-rice-i/detail.aspx,Fried Rice I,4,0.97,63.5,20.7,17.3,4.5,6.1,1266.68,4,516,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/12/00/1120021.jpg,6.536773297,1.263144598,1.421037673,1.926295513,,306.3125651,20.0524205,682.2208608,B,9,0.778033915,2.4638,2,3,1,3,81
http://allrecipes.com/recipe/sylvias-ribs/detail.aspx,Sylvia's Ribs,0.6,1.64,53.6,60.5,59.4,46.5,22.1,4846.01,8,998,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/02/03/87/2038712.jpg,9.987598045,0.099050559,7.676418332,3.648362261,,270.7381949,8.848516615,689.7924519,C,12,0.687675015,4.1656,3,3,3,3,139
http://allrecipes.com/recipe/perfect-sesame-chicken/detail.aspx,Perfect Sesame Chicken,0.7,0.87,50,28.5,14.2,33.9,4.7,2113.57,6,509,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/08/73/1087381.jpg,8.090576607,0.198715917,9.623527965,1.334235441,,246.9754964,14.19399405,604.9710774,B,10,0.627317761,2.2098,3,1,3,3,149
http://allrecipes.com/recipe/bubble-pizza/detail.aspx,Bubble Pizza,3,1.96,45.4,36.4,28.5,8.7,13.4,2375,8,624,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/01/15/11563.jpg,12.26105263,1.010526316,2.930526316,4.513684211,,660.2105263,15.29263158,880.0212884,D,10,1.676934737,4.9784,3,3,1,3,117
http://allrecipes.com/recipe/chicken-fajita-melts/detail.aspx,Chicken Fajita Melts,1.5,0.82,19.9,16.6,40.3,3.4,7.3,2023.13,8,397,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/23/08/230817.jpg,6.564086341,0.593140332,1.344451419,2.886616283,,324.2500482,7.868995072,657.2625981,B,9,0.823595122,2.0828,2,3,1,3,97
http://allrecipes.com/recipe/taco-pizza/detail.aspx,Taco Pizza,3,0.71,32.7,16.1,14.8,2.5,8,2497.96,16,338,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/20/27/202711.jpg,10.31241493,1.921567999,1.601306666,5.124181332,,454.7710932,20.94509119,906.4282214,C,9,1.155118577,1.8034,2,3,1,3,64
http://allrecipes.com/recipe/parmesan-chicken-i/detail.aspx,Parmesan Chicken I,1,1.3,37.5,21.5,35.1,4.7,10.5,2002.6,6,491,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/57/53/575346.jpg,6.441625886,0.299610506,1.40816938,3.145910317,,389.4936582,11.23539399,615.9149506,C,10,0.989313892,3.302,3,3,1,3,78
http://allrecipes.com/recipe/general-tsaos-chicken/detail.aspx,General Tsao's Chicken,2,2.06,60.7,40.5,56.5,26.4,5.8,2611.03,6,842,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/22/32/223281.jpg,9.30667208,0.459588745,6.06657143,1.33280736,,473.376407,13.9485184,810.0907918,C,9,1.202376074,5.2324,3,1,2,3,145
http://allrecipes.com/recipe/baked-spaghetti-i/detail.aspx,Baked Spaghetti I,2.9,0.7,39.8,24.8,25.3,4.8,11.8,2284.75,8,490,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/48/14/481461.jpg,8.683663421,1.015428384,1.680709049,4.131743079,,245.103403,13.9358792,718.3392494,B,9,0.622562644,1.778,3,3,1,2,160
http://allrecipes.com/recipe/soul-smothered-chicken/detail.aspx,Soul Smothered Chicken,2.7,1.04,21.2,22.9,18.5,4.6,10.3,3108.83,8,365,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/89/42/894201.jpg,5.892892181,0.694795148,1.183725067,2.650514824,,267.6247978,5.45542857,393.2494218,B,10,0.679766986,2.6416,3,3,1,3,84
http://allrecipes.com/recipe/garlic-top-sirloin-pot-roast/detail.aspx,Garlic Top Sirloin Pot Roast,3.8,0.82,26.1,16.1,31.5,4.4,6.4,3242.83,8,378,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/17/87/178716.jpg,3.971839412,0.93745278,1.085471641,1.578867841,,202.2924421,6.438820413,390.4269789,A,9,0.513822803,2.0828,2,3,1,3,57
http://allrecipes.com/recipe/lemon-mushroom-herb-chicken/detail.aspx,Lemon Mushroom Herb Chicken,4,1.92,36.2,30.4,36.4,2,16.4,1536.58,4,568,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/08/08/80804.jpg,7.913678429,1.041273477,0.520636739,4.269221258,,499.8112692,9.423524971,619.063739,C,10,1.269520624,4.8768,3,3,1,3,85
http://allrecipes.com/recipe/slow-cooker-lasagna/detail.aspx,Slow Cooker Lasagna,3.2,1.42,35.7,20.3,31.2,7.5,10.2,2727.7,10,446,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/70/91/709119.jpg,7.442167394,1.17314954,2.749569234,3.739414158,,520.5851083,13.08794955,684.5741101,C,9,1.322286175,3.6068,2,3,1,3,132
http://allrecipes.com/recipe/mexican-style-shredded-pork/detail.aspx,Mexican Style Shredded Pork,1.2,0.8,43,19,41.1,1.7,7,2781.25,6,520,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/00/89/8942.jpg,4.098876404,0.258876404,0.366741573,1.51011236,,172.5842697,9.276404494,469.6742831,A,9,0.438364045,2.032,2,3,1,3,117
http://allrecipes.com/recipe/pork-tenderloin-with-dijon-marsala-sauce/detail.aspx,Pork Tenderloin with Dijon Marsala Sauce,0.1,0.44,12.1,26.1,32.6,3.8,13.7,1612.77,6,463,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/43/42/1434250.jpg,9.710002046,0.037203073,1.413716773,5.096820997,,163.6935211,4.50157183,721.177254,C,9,0.415781544,1.1176,3,3,1,2,188
http://allrecipes.com/recipe/roasted-chicken-with-risotto-and-caramelized-onions/detail.aspx,Roasted Chicken with Risotto and Caramelized Onions,1.6,2.84,77.3,29.1,44.8,4.7,8.3,2698.68,4,774,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/45/78/457851.jpg,4.313219796,0.237152978,0.696636874,1.230231076,,420.9465368,11.45745327,480.3212237,B,10,1.069204204,7.2136,3,3,1,3,109
http://allrecipes.com/recipe/delectable-marinated-chicken/detail.aspx,Delectable Marinated Chicken,0.6,1.08,12.2,32.6,40.3,8.4,5.9,1136.07,4,510,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/01/05/11/1051148.jpg,11.47816596,0.211254588,2.957564235,2.077336784,,380.2582587,4.29550996,751.8086033,C,9,0.965855977,2.7432,3,2,1,3,71
http://allrecipes.com/recipe/round-steak-sauerbraten/detail.aspx,Round Steak Sauerbraten,0.2,0.66,8.2,29.6,33.3,4,10.8,1248.36,4,440,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/07/32/1073216.jpg,9.48444359,0.064084078,1.281681566,3.460540229,,211.4774584,2.627447211,590.275882,B,9,0.537152744,1.6764,3,3,1,2,71
